Date,Close,High,Low,Open,Volume
2000-02-25,83.54488372802734,85.66948700577045,83.41760334733306,84.70998875130581,10559900
2000-02-28,85.29743957519531,85.6499083337705,83.16304542604557,83.57425897771662,13397800
2000-02-29,86.11988830566406,86.11988830566406,85.06248176439397,85.2582977905551,8242500
2000-03-01,86.74647521972656,87.0989439677977,85.98279293223914,86.23735369473495,6868000
2000-03-02,86.8051986694336,87.17724892314874,86.0610981620033,86.90310663093759,7600200
2000-03-03,88.43051147460938,88.8025618993254,87.54933941607142,87.99971624599081,12770300
2000-03-06,87.56888580322266,88.56754706797318,86.94227481357527,88.234659979723,11967100
2000-03-07,85.87507629394531,87.82344480181159,84.7295531008782,87.72553683659218,20062000
2000-03-08,85.76737976074219,86.37440916087529,84.61206574113402,85.51281904455733,11808500
2000-03-09,88.27385711669922,88.27385711669922,85.29745377114946,86.00239140562178,5500900
2000-03-10,87.80387115478516,88.97876684374303,87.43182085328182,87.84303434441708,7924600
2000-03-13,86.8443374633789,88.01923267145168,85.02324989086611,85.64986066850491,10540500
2000-03-14,85.6107406616211,87.78429789250855,85.31701671150117,87.27517637896734,8263900
2000-03-15,87.60807800292969,87.99971000115468,85.25828601357976,85.76740761127225,10300800
2000-03-16,91.70064544677734,92.01395108998649,88.27386497417729,88.74382343899101,25601400
2000-03-17,92.30664825439453,92.97411444764197,91.36434304039817,91.59991934389726,10272900
2000-03-20,91.83553314208984,92.56189370777118,90.95212164328821,92.26742320817064,12502300
2000-03-21,93.72013092041016,94.07349546933503,90.77542634603614,91.42326135239843,13612600
2000-03-22,94.28943634033203,94.76058905158916,93.40602500672493,93.95570316985824,8260000
2000-03-23,95.89920806884766,96.40962350585687,93.70049541711563,93.70049541711563,11654500
2000-03-24,96.46849060058594,97.8426856233863,95.31024050993992,96.03660073627725,11462900
2000-03-27,95.44769287109375,96.6059433604797,95.36916741418622,96.35073562553025,8798600
2000-03-28,94.89800262451172,96.10533137118269,94.6035321984944,95.01579079491863,6334400
2000-03-29,94.99613952636719,95.79120951000385,94.01457164533424,95.21208446019443,6747500
2000-03-30,93.40599060058594,95.43783591945115,92.42442281369453,94.32866432026385,9491900
2000-03-31,94.46619415283203,95.68333963027916,93.2490486753849,93.99504106478798,9249100
2000-04-03,95.01580047607422,95.01580047607422,93.40602864982668,94.30907138162408,8508200
2000-04-04,94.30909729003906,96.11518324979835,88.82212961881385,95.32992848468561,19585500
2000-04-05,93.72013092041016,94.74096183952648,92.73856272895215,92.89561363958543,8387200
2000-04-06,94.53480529785156,95.29061258763814,93.6023157844785,94.3875701115295,6378500
2000-04-07,95.13362121582031,95.56551136578896,94.54468010222672,95.2121466976328,6023600
2000-04-10,94.76056671142578,96.18384019113955,94.42683361963083,95.32987610331129,9624200
2000-04-11,94.48580169677734,95.25142527171487,93.2097624052148,94.23059383846483,9006400
2000-04-12,91.89446258544922,94.95695695915785,91.81593708868746,94.46617260439685,10779200
2000-04-13,90.61834716796875,93.07226688113948,90.32387680238827,92.64037701162144,12225800
2000-04-14,85.43569946289062,89.71533698194168,83.86519028158749,89.59754879334395,29604000
2000-04-17,88.41967010498047,88.41967010498047,84.61118520259011,84.92528705020993,23918200
2000-04-18,90.75582122802734,90.75582122802734,87.81111580206928,88.30190003972896,11069200
2000-04-19,89.91169738769531,91.16810538612599,89.5387012631612,90.7754778866164,6553700
2000-04-20,90.34353637695312,90.42206183230032,89.44049364046032,90.18648546625872,8537600
2000-04-24,89.36194610595703,90.02941231149362,88.2625900027203,88.89079349028415,12893100
2000-04-25,93.07228088378906,93.07228088378906,90.73614896538136,90.8539371293347,14102000
2000-04-26,92.02201843261719,93.44529231770834,91.71773229166666,92.95450821940103,7711100
2000-04-27,91.71772003173828,92.5618685679893,89.83310934615461,89.83310934615461,15595300
2000-04-28,91.14842987060547,92.88580571457457,91.12879850513688,92.3459431641887,8743400
2000-05-01,92.38520812988281,93.27843528030986,91.6195848580882,92.0711062747876,7328300
2000-05-02,90.53987121582031,92.4244825854471,90.5398712158203,91.40365142689924,9411900
2000-05-03,88.41967010498047,90.46133211450933,87.81109777521706,90.46133211450933,12630700
2000-05-04,89.08709716796875,89.43064591200566,88.41963103669706,89.2048853087814,5963600
2000-05-05,90.16683197021484,90.46130235548661,88.53742917171107,88.61595460778355,7862400
2000-05-08,89.48960876464844,90.06873423542987,89.10679701277597,89.67610679761195,5064100
2000-05-09,88.77304077148438,90.08834234859394,88.1153899829296,89.8723973135461,5620300
2000-05-10,86.77061462402344,88.55706845451803,86.53503829472744,88.26259804289805,10293900
2000-05-11,88.75340270996094,88.89082226735304,87.39883850138158,88.02704219231693,7091100
2000-05-12,89.71531677246094,90.12757533968669,88.96932507938577,89.08711324145027,5960800
2000-05-15,91.2662353515625,91.47236472802872,89.20494158690042,89.6760944473946,4441300
2000-05-16,92.1496353149414,92.79747041621816,91.28585517990574,92.07110984811999,8192200
2000-05-17,91.18767547607422,91.83551041487088,90.75578551687646,91.52140862636341,5907200
2000-05-18,90.06867980957031,91.91402765222499,90.06867980957031,91.48213773160367,4325600
2000-05-19,88.6552505493164,89.98036777962616,88.20372912269234,89.55829340256453,6518400
2000-05-22,87.98774719238281,88.8711583087722,86.06387409446815,88.73373880177829,10839400
2000-05-23,86.69210052490234,88.45892322581749,86.41726143809333,88.22334686569546,7979200
2000-05-24,88.10557556152344,88.3804147009756,85.7498115090763,86.69211713005515,11081500
2000-05-25,86.59395599365234,89.087139491996,86.51543052913757,88.38041031136315,8278900
2000-05-26,86.69210052490234,87.75219414545143,86.27002621301708,87.20251597183339,4814000
2000-05-30,89.51901245117188,89.79385152448688,87.6147703003465,87.94850346080044,5362700
2000-05-31,89.71531677246094,90.4613084655361,89.26379548454702,89.55826588970827,6056500
2000-06-01,91.28585815429688,91.36438362367691,89.83313697076612,90.26502705235634,8961600
2000-06-02,92.87600708007812,93.66126184296189,92.65024633574905,93.56310499760143,8962200
2000-06-05,92.4244155883789,93.11151298548879,92.2673647547538,92.64036048461344,6998100
2000-06-06,92.01220703125,92.83672435476451,91.65884246402949,92.11036385547791,4858900
2000-06-07,92.65022277832031,92.97414028564997,91.71773298449253,92.11036026610422,4919500
2000-06-08,92.28701782226562,92.81706451045989,91.75697113407138,92.66001363988381,5723100
2000-06-09,92.09068298339844,92.95446257224293,91.48211100034891,92.65999225786413,3085300
2000-06-12,91.01104736328125,92.32634938514057,91.01104736328125,92.32634938514057,3678900
2000-06-13,92.71894836425781,92.81710520139973,90.85396845856133,90.97175666313163,6558700
2000-06-14,92.87600708007812,93.52384225945724,92.46374832956414,93.13121487801536,6420500
2000-06-15,93.07228088378906,93.44527673630793,92.24776373611576,93.05264952313017,5881200
2000-06-16,92.30755615234375,93.38982338499754,91.85497167323399,93.38982338499754,5567900
2000-06-19,93.48820495605469,93.92111181966933,92.09109644166195,92.22883953463025,5106900
2000-06-20,93.1536865234375,93.74401406794597,92.56335897892902,93.31110720197309,6480000
2000-06-21,93.11434936523438,93.46854596045294,92.4945053236019,92.52402170653679,3115000
2000-06-22,91.69751739501953,92.99623759846831,91.30396581821688,92.91752728310777,7490500
2000-06-23,90.91043090820312,92.01237552527225,90.59558958904051,91.81559970079562,4863300
2000-06-26,92.08122253417969,92.09106132278255,91.22524792573074,91.54008916102231,5201300
2000-06-27,91.40238952636719,92.38626885388459,91.31384038689062,91.92384556995141,4159500
2000-06-28,91.65818786621094,92.55351795378343,91.50076719147293,91.69754303489545,5347700
2000-06-29,90.79237365722656,91.77625286894336,90.36930559618834,91.14657017344462,6345700
2000-06-30,91.48114776611328,91.67792373463578,90.60549470618813,90.6350111014665,7420200
2000-07-03,92.74044036865234,92.83882827483593,91.42204242579223,91.57946307568596,1436600
2000-07-05,91.06788635253906,92.34692970018708,90.91046563282853,92.16983139051274,2748200
2000-07-06,91.77627563476562,92.22886018442249,90.81207376810535,91.26465831776221,5963200
2000-07-07,93.25206756591797,93.68497439994417,92.09109014739313,92.36657631450072,3034800
2000-07-10,93.09466552734375,93.76370349562312,92.89788965432041,93.11434311464609,2816100
2000-07-11,93.29147338867188,93.90147880420632,92.66179037908792,92.8585663195829,5431600
2000-07-12,93.90141296386719,94.53109553194007,93.62592684033531,93.99980086512858,5883000
2000-07-13,94.31462860107422,94.6885025721613,93.94075462998713,94.44253285434085,5356000
2000-07-14,95.2395248413086,95.2395248413086,94.24580665856354,94.72790755910322,5341900
2000-07-17,95.08203887939453,95.70188246894357,94.88526313668056,95.07220009225884,4208300
2000-07-18,94.30486297607422,94.8459967751023,94.03921547473317,94.8459967751023,4262100
2000-07-19,93.5472183227539,94.39335428991386,93.35044251643764,94.11786816107109,8506800
2000-07-20,94.84596252441406,94.84596252441406,93.70466256042734,93.8227280739432,4538900
2000-07-21,92.99627685546875,94.29499760715325,92.99627685546875,94.29499760715325,5656900
2000-07-24,92.4649887084961,93.73419317150908,92.2878904113315,93.27176984002374,5628500
2000-07-25,92.76010131835938,93.09462013940563,92.4255824973131,93.03558740627983,4757100
2000-07-26,91.85496520996094,92.66174618117097,91.7073833249835,92.54368067318902,12062500
2000-07-27,91.54007720947266,92.32718019493673,91.1071705674674,91.89427355293148,7652600
2000-07-28,89.47396087646484,91.87462576032864,89.10992562768222,91.75656027423697,6229500
2000-07-31,90.0446548461914,90.75304810984152,89.45432712648298,90.00529966487751,5265500
2000-08-01,90.59559631347656,91.12689107899868,90.12333429967912,90.43817564221075,3946600
2000-08-02,91.04817962646484,91.55979680180265,90.43817453279283,90.59559520212754,7439800
2000-08-03,91.67784881591797,91.81559188132071,89.80847864259489,89.96589928876946,4607100
2000-08-04,92.16984558105469,92.38629910398201,91.5598401982595,92.1304903950679,3686600
2000-08-07,93.27173614501953,93.46851195967147,92.16979158296867,92.3862449790858,4159800
2000-08-08,93.62594604492188,93.70465638207608,92.87819784195698,92.87819784195698,3658700
2000-08-09,92.83881378173828,93.96043573713445,92.79945862540859,93.91124179172233,5383800
2000-08-10,92.38623809814453,93.1044697681301,92.11075197815006,92.89785517813425,4193400
2000-08-11,92.81917572021484,93.1930498645193,91.65819811421683,92.32723605665636,5089400
2000-08-14,93.99976348876953,94.17686164062194,92.60265584637837,93.0552400122234,2966700
2000-08-15,93.92107391357422,94.33430302570183,93.54719995498259,94.03913937418211,5564600
2000-08-16,93.58661651611328,94.41307528265591,93.09467677412361,94.01952348906418,5191600
2000-08-17,94.57049560546875,94.72791632224855,93.40951781921767,93.62597130478991,5652200
2000-08-18,94.255615234375,94.68852202668319,93.96045151234668,94.68852202668319,4626400
2000-08-21,94.76724243164062,94.90498551657032,94.07852700699206,94.47207867821982,2380600
2000-08-22,94.60983276367188,95.27887068254975,94.51144483442512,94.80660862216536,3075300
2000-08-23,94.98368835449219,95.25917450260962,93.99980925407274,94.33432814821535,5483200
2000-08-24,95.27886962890625,95.39693514269672,94.7672524024809,95.18048170074754,4529000
2000-08-25,95.2395248413086,95.47565589463414,95.04274896353729,95.1804920779772,2822200
2000-08-28,95.5641860961914,96.28241790768344,95.23950596222927,95.23950596222927,5518700
2000-08-29,95.58386993408203,95.633063896992,95.02305875690831,95.35757770469614,3561900
2000-08-30,94.66881561279297,95.39688590538772,94.66881561279297,95.27882045253452,3964800
2000-08-31,95.92823028564453,96.4004923424354,95.02306134346205,95.12144927196013,4863100
2000-09-01,96.02664184570312,96.71535751467846,95.71180039702868,96.49890401871478,3191200
2000-09-05,95.25918579101562,95.83967452905219,94.9640220259123,95.63305989347985,3470800
2000-09-06,94.17696380615234,95.6822997299239,94.15728621237756,95.20019868244151,4322200
2000-09-07,94.98368835449219,95.13127021955509,94.34416693921955,94.6098142963328,4265500
2000-09-08,94.3343505859375,94.76725749309033,94.02934799226165,94.62951438626897,3518200
2000-09-11,94.19660949707031,95.2001664396963,93.62595947087122,94.29499743262188,3937500
2000-09-12,93.50789642333984,94.6098413306856,93.4685412480775,94.29499992858682,4769100
2000-09-13,93.7537841796875,94.03910895051455,92.97652014881382,93.19297342323433,7691600
2000-09-14,94.22612762451172,94.41306470552516,93.29144221944452,94.37370953057496,3397100
2000-09-15,92.16463470458984,93.58498010243456,92.16463470458984,93.54552606360554,4085700
2000-09-18,91.31639099121094,92.77619071757724,91.03034915293645,92.40137727432102,5109300
2000-09-19,92.14488983154297,92.36188700305806,91.34594570005561,91.6122604105514,6588200
2000-09-20,91.46434020996094,92.184376534271,90.36949045655798,91.96737928584879,6508100
2000-09-21,90.07359313964844,91.88847937899308,90.03413909096703,91.19803352706849,5972300
2000-09-22,91.71097564697266,91.73070267980702,89.90595214262807,90.03417785605146,7791300
2000-09-25,91.05990600585938,92.20407293574236,90.72454673330748,92.1251648716125,9726300
2000-09-26,89.8960189819336,91.53336143870351,89.89601898193361,91.13882108767461,5302400
2000-09-27,90.36949920654297,90.88240184338429,89.71850739824436,90.62595052496363,7186200
2000-09-28,91.53340148925781,92.37180010203657,90.2018272219033,90.3892339706421,7036400
2000-09-29,90.6654281616211,92.14495538357967,90.6654281616211,91.82932290956184,9333600
2000-10-02,90.80345916748047,91.47417774486355,90.35960128538872,91.07963740522644,5517800
2000-10-03,89.95523834228516,92.00684904131973,89.81714916061937,91.23749502918176,9347200
2000-10-04,90.70481872558594,91.0599050102881,89.48174374494515,90.19191631434948,6148900
2000-10-05,91.02045440673828,91.43472175449327,90.46809794306498,90.52727899274426,4566900
2000-10-06,89.04778289794922,91.30652705874124,88.21924792193818,90.82321498940146,10014900
2000-10-09,88.37706756591797,89.20560257434845,87.98252708571297,89.20560257434845,4508000
2000-10-10,86.91724395751953,89.16612407807268,86.91724395751953,88.43622438982298,6104700
2000-10-11,86.18733978271484,87.50904996020212,85.29962399186519,86.87778539782013,10346000
2000-10-12,84.0371322631836,86.85809703164259,83.82013497330215,86.66082676811398,12336900
2000-10-13,86.83837890625,86.89755999137465,83.87932465001704,83.9187787067668,11778800
2000-10-16,87.23289489746094,87.26248543168666,86.28599780223747,86.73971932703205,5659000
2000-10-17,85.06293487548828,87.46963201250348,84.84593759264264,87.39072390965053,7831700
2000-10-18,84.74730682373047,85.93092842741385,82.16306632235508,83.72150143387152,10897300
2000-10-19,87.9430923461914,88.03186397372794,86.12820573877785,86.38465710721673,8767300
2000-10-20,88.31787872314453,89.12668663640093,87.35125463169175,87.35125463169175,7373500
2000-10-23,88.71240234375,89.02803464028102,87.70632439855738,88.33758899161943,5290000
2000-10-24,88.12059783935547,89.60012433094975,87.74578446148492,88.98858671442412,5750700
2000-10-25,86.04926300048828,88.10087312246233,85.93090087806671,87.58797059196883,9137600
2000-10-26,86.28598022460938,86.89751780736266,84.60918362673745,86.56215848778827,9345800
2000-10-27,87.92333221435547,87.92333221435547,86.24653543665292,87.03561627321882,9762900
2000-10-30,88.71240234375,89.0674886773474,87.21314893522766,87.39069210202636,10154100
2000-10-31,90.24130249023438,90.70488771452567,88.41655213930058,89.0182265793382,7752400
2000-11-01,89.93549346923828,90.4286690201773,89.14641258773587,89.79740431497537,6753600
2000-11-02,90.08343505859375,90.8429253136591,89.96507294092123,90.36947684296901,11395100
2000-11-03,90.13275146484375,90.74428906506485,89.87630021313814,90.56674589080711,5187100
2000-11-06,90.76403045654297,91.08952632755643,90.290581916887,90.36949000682966,4042500
2000-11-07,90.74430847167969,90.90212466032608,89.99468157560929,90.35963151185409,5231300
2000-11-08,88.73212432861328,90.94155027899227,88.73212432861328,90.94155027899227,6123300
2000-11-09,88.39677429199219,89.1464010322501,86.64106955823024,88.37704727251172,10635300
2000-11-10,86.24652862548828,88.04168738690626,86.18734756741955,87.74578209656264,8569500
2000-11-13,85.57583618164062,86.47341583730329,83.9680836116075,85.615290232439,17285300
2000-11-14,87.82470703125,88.14033940153303,86.48326945754718,86.7791748046875,7668900
2000-11-15,88.10086822509766,88.4460910629703,86.95670110529119,87.78523591618553,8837700
2000-11-16,86.71997833251953,88.29813990362999,86.68052429324176,87.47946858861643,6684100
2000-11-17,86.25640106201172,87.74579117754789,85.69418095217355,86.68053202206507,6551100
2000-11-20,85.02347564697266,86.08873497062382,84.78675135282795,85.69419448038265,5458500
2000-11-21,85.45748901367188,85.97039176398478,84.28373079660967,85.14185655194086,7684300
2000-11-22,83.41572570800781,85.14184040576131,83.40586219544922,84.8064809787692,5736900
2000-11-24,85.12208557128906,85.20099364597856,84.35273184306652,84.35273184306652,3411600
2000-11-27,85.87171173095703,86.28597912042409,85.41799030439788,86.14788999060174,5992000
2000-11-28,84.3922348022461,86.22684860229492,84.36264425708401,85.29967818721647,5336100
2000-11-29,84.2343521118164,85.79278626095774,84.1258535318129,84.82616254819919,6914100
2000-11-30,83.50448608398438,84.27383996002392,81.90659726451763,83.64257524122225,11201600
2000-12-01,83.46504211425781,84.62893658004397,82.69568814534833,84.07657988441665,7587200
2000-12-04,84.1751708984375,84.51053014504481,83.01127704256503,83.24800121664079,6996600
2000-12-05,86.93699645996094,87.27235587448767,84.84593187526481,85.1418372410237,8883400
2000-12-06,85.5462417602539,87.3315374778379,85.2404728804467,86.97645103677146,12888000
2000-12-07,84.37248992919922,85.7731087706706,84.37248992919922,85.14184394071167,6529100
2000-12-08,84.5697250366211,88.04168015825518,84.51054398341142,86.52269979254027,10276300
2000-12-11,87.50906372070312,88.10087434099643,86.30571545944007,86.71998289364538,6405600
2000-12-12,87.13426971435547,87.6274453409932,86.72000218797977,87.23290483968302,5022900
2000-12-13,85.94080352783203,88.00227809885429,85.87175892497483,87.90364295191543,6070500
2000-12-14,84.84596252441406,86.16767363558257,84.60923814629433,85.77313300538302,7678400
2000-12-15,82.92952728271484,84.29486667248037,82.67228942667205,84.29486667248037,9065300
2000-12-18,84.03761291503906,84.51251348248924,83.43409344390444,83.62207491852014,7235400
2000-12-19,82.3260269165039,85.462350739666,82.3260269165039,83.87934817907944,9616600
2000-12-20,79.94163513183594,81.64336300840473,79.84269746459357,81.44548767391998,9994300
2000-12-21,80.49568176269531,81.5938898103427,79.48651761080312,79.78333059665376,14331500
2000-12-22,82.90975189208984,83.01858330865464,81.58398736302779,81.68292501445033,10182900
2000-12-26,83.80022430419922,83.80022430419922,82.49424678257533,82.85042247029094,4665300
2000-12-27,84.41358947753906,84.68072108980975,83.10761270643789,83.42421313579575,4854100
2000-12-28,84.67082977294922,84.76976740998235,83.95847878631072,84.0969914781571,8358700
2000-12-29,83.06803894042969,85.02700412744792,83.06803894042969,84.88849143745674,8774600
2001-01-02,81.56415557861328,83.6814201702949,80.77265479667624,83.58248257255276,8737500
2001-01-03,85.48211669921875,86.11531756365741,80.83204785099736,81.24758591828522,19431600
2001-01-04,84.56201934814453,85.77895258551692,84.21573753263206,85.44256453616195,9219000
2001-01-05,81.80164337158203,84.61147243756284,81.80164337158203,84.5125347943945,12911400
2001-01-08,82.43486022949219,82.43486022949219,80.85185763267044,82.23698490488947,6625300
2001-01-09,82.21717834472656,83.265917322409,81.95004671833576,82.97899816813738,5702400
2001-01-10,83.66165924072266,83.66165924072266,81.56418150195336,81.68290665697803,8746100
2001-01-11,83.74081420898438,84.52242152497088,83.00867571046537,83.00867571046537,7245100
2001-01-12,83.58255004882812,84.67086450258891,83.12743673180088,84.01787583033244,7244000
2001-01-16,84.11679077148438,84.33445360340306,83.27582073907128,83.58252745677488,8542200
2001-01-17,84.50262451171875,85.51178827476703,83.98814886781179,85.38316936379029,7851400
2001-01-18,85.34358978271484,85.9273217323068,84.17612588353094,84.49272626297065,8107000
2001-01-19,84.85882568359375,86.23405907172707,84.76978179515346,86.23405907172707,7782500
2001-01-22,85.42278289794922,85.97683384099822,84.57191894969539,85.00724469066246,7050900
2001-01-23,86.09552764892578,86.53085323115432,84.94785111395964,85.14572637860897,8463100
2001-01-24,86.35275268554688,86.94637839145118,86.01636478553442,86.2736025914263,6199900
2001-01-25,86.1351318359375,86.906845629092,85.8976814380438,86.27364456804214,10818300
2001-01-26,86.03617858886719,86.19447882546125,85.13584599323852,85.5810654086593,7136800
2001-01-29,86.49520111083984,86.6851535509881,85.71635745873655,85.79867662405005,6705900
2001-01-30,87.25511169433594,87.33109273295055,85.98237132625016,86.30531006412592,7069100
2001-01-31,86.7612075805664,87.82498067013259,86.49526430817485,87.00181740117918,9706900
2001-02-01,87.33736419677734,87.35003091556358,86.27359170374517,86.81181614059213,8239100
2001-02-02,85.35546875,87.37538082370617,85.32380677800374,87.00178501315419,8276600
2001-02-05,85.98236083984375,86.07734678840936,85.32383604110647,85.35549802396167,4352900
2001-02-06,85.72904968261719,86.55854112431209,85.62140671388119,85.67206393361755,7106700
2001-02-07,85.28585052490234,85.73541785740049,84.64631128413903,85.30484578335262,5748700
2001-02-08,84.29168701171875,85.73538405604639,84.27902995232945,85.35546937494182,5943300
2001-02-09,83.4811782836914,84.43731752789455,83.11392071688255,84.43731752789455,9913000
2001-02-12,84.43730163574219,84.53227785847398,83.39251487632197,83.39251487632197,5804400
2001-02-13,83.74713134765625,84.95654715144195,83.58250262379423,84.65894201308888,6587600
2001-02-14,83.6205062866211,83.99409248527127,82.73402892340397,83.99409248527127,8400100
2001-02-15,84.43099975585938,84.54498093402924,83.57618439803765,84.1143993281006,5929800
2001-02-16,82.56941986083984,83.13296845531377,81.87290444555994,82.94934438690674,6434900
2001-02-20,81.29666137695312,83.03796381366493,81.11303737121744,82.97463986030573,5760000
2001-02-21,79.542724609375,81.58162811102598,79.46673873757878,80.9864223569159,10910800
2001-02-22,79.66301727294922,80.1252561344167,77.89638588086382,80.00494639699222,21281600
2001-02-23,79.12477111816406,79.49202874033558,77.1238591090831,79.2007569530426,20173000
2001-02-26,80.8091049194336,80.8091049194336,78.83351626662564,79.65667941303055,11503700
2001-02-27,80.06196594238281,80.94844380932068,79.47308859880721,80.28991877415028,11415000
2001-02-28,78.4852523803711,80.31520265919515,78.05467556000428,80.25821689504379,14825800
2001-03-01,78.89683532714844,78.89683532714844,77.09221363333631,78.54857771237893,14672000
2001-03-02,78.26995849609375,79.56168882698857,77.44046691746067,77.56710515676951,12564300
2001-03-05,78.98548126220703,79.01080987867299,78.39660421445743,78.61189503894828,5293200
2001-03-06,79.83399200439453,80.89143663106566,79.46040086128906,80.00495416755075,6917000
2001-03-07,80.40385437011719,80.44184487914383,79.63134848031147,80.35319713745527,6371700
2001-03-08,80.49252319335938,80.56850423131262,79.8719840080763,80.16325592575909,6055000
2001-03-09,78.1116943359375,79.84666413617214,77.9533940482643,79.84666413617214,10020300
2001-03-12,74.76836395263672,77.56711079072134,74.5594064947546,77.46579632716413,13972900
2001-03-13,75.99675750732422,76.26270551349712,74.42008887593428,75.6041761051038,12888000
2001-03-14,74.49610137939453,75.53455067143743,73.29301846858178,74.11618173149061,19883400
2001-03-15,74.51505279541016,75.26222975675238,74.31242878034807,75.00261517101849,10370300
2001-03-16,73.02053833007812,74.53796323920879,72.8935542273371,74.36653591149546,58514600
2001-03-19,74.50621032714844,74.72208086339049,72.89989909043129,73.4967122179823,10067800
2001-03-20,72.5062255859375,75.21092509679731,72.44908640072401,74.85537947161332,15083900
2001-03-21,71.27452087402344,73.17923812463056,71.04595441643487,72.49353875186483,19004600
2001-03-22,70.55072784423828,71.49038563044594,68.5952169949625,71.12213913728108,28624800
2001-03-23,72.68402099609375,72.79830423838114,70.7919995057688,71.90308469980553,12861700
2001-03-26,73.61096954345703,73.82048474628964,72.86812618160022,73.4585886854655,9943800
2001-03-27,75.11569213867188,75.33156259644845,73.19192863446341,73.40779909223998,12880700
2001-03-28,73.03956604003906,74.25223363615744,72.95067961284492,74.22049125155782,10953300
2001-03-29,73.31895446777344,73.96655652229639,71.19836569325935,72.82372366849252,12060300
2001-03-30,74.08712005615234,74.08712005615234,72.69667554158305,73.36332821556829,9183600
2001-04-02,72.5062255859375,74.52522581056031,72.25226719306085,73.83953136826916,10561000
2001-04-03,70.08727264404297,72.47452054984268,69.87775250241742,72.36658769286528,12836000
2001-04-04,70.37931060791016,71.17294289903215,69.39520947328711,70.20153774973035,14884300
2001-04-05,73.0458984375,73.3252536352289,71.42688705989735,71.93481352767938,21522800
2001-04-06,71.93485260009766,72.63324823968195,71.14756566301506,72.3729344514655,14937800
2001-04-09,72.73480224609375,73.00781191639096,71.6046707694042,72.3792565708961,9034300
2001-04-10,74.06178283691406,74.7601784395341,73.12211986404388,73.29989276173463,17873600
2001-04-11,74.11255645751953,75.54744008353472,73.73795951519035,75.4141104462827,12722300
2001-04-12,75.45857238769531,75.51571644295623,73.6236945505562,73.83956509583918,9233200
2001-04-16,74.66492462158203,75.4839537233623,74.22684289286947,75.10301119424166,7350000
2001-04-17,75.71884155273438,75.9728047559572,74.2966495522647,74.4807727535026,10924700
